
STEEM/BTC 1510855200000 0.00011995 
STEEM/BTC 1510862400000 0.00011832 
STEEM/BTC 1510869600000 0.00011838 
STEEM/BTC 1510876800000 0.00011314 
STEEM/BTC 1510884000000 0.00011576 
STEEM/BTC 1510891200000 0.00011609 
STEEM/BTC 1510898400000 0.00011744 
STEEM/BTC 1510905600000 0.00011849 
STEEM/BTC 1510912800000 0.00011593 
STEEM/BTC 1510920000000 0.00011555 
STEEM/BTC 1510927200000 0.00011305 
STEEM/BTC 1510934400000 0.00011491 
STEEM/BTC 1510941600000 0.00011455 
STEEM/BTC 1510948800000 0.00011682 
STEEM/BTC 1510956000000 0.00011559 
STEEM/BTC 1510963200000 0.00011836 
STEEM/BTC 1510970400000 0.00011995 
STEEM/BTC 1510977600000 0.00011899 
STEEM/BTC 1510984800000 0.00011916 
STEEM/BTC 1510992000000 0.00012005 
STEEM/BTC 1510999200000 0.00011683 
STEEM/BTC 1511006400000 0.00011702 
STEEM/BTC 1511013600000 0.00011916 
STEEM/BTC 1511020800000 0.00011723 
STEEM/BTC 1511028000000 0.00011843 
STEEM/BTC 1511035200000 0.0001173 
STEEM/BTC 1511042400000 0.00011719 
STEEM/BTC 1511049600000 0.000117 
STEEM/BTC 1511056800000 0.00011886 
STEEM/BTC 1511064000000 0.00011761 
STEEM/BTC 1511071200000 0.00011838 
STEEM/BTC 1511078400000 0.00011783 
STEEM/BTC 1511085600000 0.000119 
STEEM/BTC 1511092800000 0.00011877 
STEEM/BTC 1511100000000 0.00011906 
STEEM/BTC 1511107200000 0.00011532 
STEEM/BTC 1511114400000 0.00011251 
STEEM/BTC 1511121600000 0.00011127 
STEEM/BTC 1511128800000 0.00011245 
STEEM/BTC 1511136000000 0.00011374 
STEEM/BTC 1511143200000 0.00011519 
STEEM/BTC 1511150400000 0.00011413000000000001 
STEEM/BTC 1511157600000 0.00011593 
STEEM/BTC 1511164800000 0.00011241 
STEEM/BTC 1511172000000 0.00011366 
STEEM/BTC 1511179200000 0.00011161 
STEEM/BTC 1511186400000 0.00011129 
STEEM/BTC 1511193600000 0.00011043 
STEEM/BTC 1511200800000 0.00010954 
STEEM/BTC 1511208000000 0.00011152 
STEEM/BTC 1511215200000 0.0001117 
STEEM/BTC 1511222400000 0.0001113 
STEEM/BTC 1511229600000 0.0001118 
STEEM/BTC 1511236800000 0.00011224 
STEEM/BTC 1511244000000 0.00011022999999999999 
STEEM/BTC 1511251200000 0.0001096 
STEEM/BTC 1511258400000 0.00011099 
STEEM/BTC 1511265600000 0.00011153 
STEEM/BTC 1511272800000 0.0001094 
STEEM/BTC 1511280000000 0.0001105 
STEEM/BTC 1511287200000 0.00011085 
STEEM/BTC 1511294400000 0.00011042 
STEEM/BTC 1511301600000 0.00011044 
STEEM/BTC 1511308800000 0.00011411 
STEEM/BTC 1511316000000 0.00014253 
STEEM/BTC 1511323200000 0.00013364 
STEEM/BTC 1511330400000 0.00012521 
STEEM/BTC 1511337600000 0.00012564 
STEEM/BTC 1511344800000 0.00012029 
STEEM/BTC 1511352000000 0.00011652 
STEEM/BTC 1511359200000 0.00012269 
STEEM/BTC 1511366400000 0.00012171 
STEEM/BTC 1511373600000 0.00012039 
STEEM/BTC 1511380800000 0.00012157 
STEEM/BTC 1511388000000 0.00012159 
STEEM/BTC 1511395200000 0.00012558 
STEEM/BTC 1511402400000 0.00011908 
STEEM/BTC 1511409600000 0.00011978 
STEEM/BTC 1511416800000 0.0001169 
STEEM/BTC 1511424000000 0.00011552 
STEEM/BTC 1511431200000 0.00011594 
STEEM/BTC 1511438400000 0.00011493 
STEEM/BTC 1511445600000 0.00011696 
STEEM/BTC 1511452800000 0.000119 
STEEM/BTC 1511460000000 0.00012008 
STEEM/BTC 1511467200000 0.00012142 
STEEM/BTC 1511474400000 0.00011823 
STEEM/BTC 1511481600000 0.0001169 
STEEM/BTC 1511488800000 0.00011632 
STEEM/BTC 1511496000000 0.00011416 
STEEM/BTC 1511503200000 0.00011162 
STEEM/BTC 1511510400000 0.00011196 
STEEM/BTC 1511517600000 0.00011295 
STEEM/BTC 1511524800000 0.00011303 
STEEM/BTC 1511532000000 0.00011422 
STEEM/BTC 1511539200000 0.00011456 
STEEM/BTC 1511546400000 0.000115 
STEEM/BTC 1511553600000 0.0001143 
STEEM/BTC 1511560800000 0.00011512 
STEEM/BTC 1511568000000 0.00012889 
STEEM/BTC 1511575200000 0.00012291 
STEEM/BTC 1511582400000 0.00012198 
STEEM/BTC 1511589600000 0.000121 
STEEM/BTC 1511596800000 0.00011796 
STEEM/BTC 1511604000000 0.00011841 
STEEM/BTC 1511611200000 0.00011892 
STEEM/BTC 1511618400000 0.00012249 
STEEM/BTC 1511625600000 0.00011787 
STEEM/BTC 1511632800000 0.00011959 
STEEM/BTC 1511640000000 0.0001204 
STEEM/BTC 1511647200000 0.0001195 
STEEM/BTC 1511654400000 0.00011563 
STEEM/BTC 1511661600000 0.0001165 
STEEM/BTC 1511668800000 0.00011502 
STEEM/BTC 1511676000000 0.00011393 
STEEM/BTC 1511683200000 0.00011337 
STEEM/BTC 1511690400000 0.000114 
STEEM/BTC 1511697600000 0.00011581 
STEEM/BTC 1511704800000 0.00011585 
STEEM/BTC 1511712000000 0.000115 
STEEM/BTC 1511719200000 0.00011756 
STEEM/BTC 1511726400000 0.0001169 
STEEM/BTC 1511733600000 0.00011764 
STEEM/BTC 1511740800000 0.00011376 
STEEM/BTC 1511748000000 0.00011352 
STEEM/BTC 1511755200000 0.00011489 
STEEM/BTC 1511762400000 0.00011438 
STEEM/BTC 1511769600000 0.00011365 
STEEM/BTC 1511776800000 0.0001155 
STEEM/BTC 1511784000000 0.00011599 
STEEM/BTC 1511791200000 0.00011482 
STEEM/BTC 1511798400000 0.0001175 
STEEM/BTC 1511805600000 0.00012115 
STEEM/BTC 1511812800000 0.00011999 
STEEM/BTC 1511820000000 0.00012127 
STEEM/BTC 1511827200000 0.0001227 
STEEM/BTC 1511834400000 0.00012424 
STEEM/BTC 1511841600000 0.00012171 
STEEM/BTC 1511848800000 0.00012153 
